12000,0100,15131,Retribucions bàsiques grup A1 funcionari,10,,
22699,0100,15361,Altres despeses diverses,10910356.6,,
44431,0100,15361,"Foment de Ciutat, S.A.",2884163.11,,
12000,0100,23011,Retribucions bàsiques grup A1 funcionari,10,,
22699,0100,23011,Altres despeses diverses,10,,
48902,0100,23011,Altres subvencions a instit.sense afany,10,,
20200,0100,23173,Arrendaments edificis i altres construc.,2000,,
22601,0100,23173,Atencions protocolaries i representativ.,3000,,
22606,0100,23173,"Reunions, conferències i cursos",6000,,
22610,0100,23173,Despeses compra serveis,147000,,
22706,0100,23173,Estudis,55168,,
22719,0100,23173,Altres contractes de serveis municipals,9000,,
22699,0100,33011,Altres despeses diverses,10,,
48902,0100,33011,Altres subvencions a instit.sense afany,10,,
12000,0100,33711,Retribucions bàsiques grup A1 funcionari,10,,
12000,0100,43011,Retribucions bàsiques grup A1 funcionari,10,,
22699,0100,43011,Altres despeses diverses,10,,
48902,0100,43011,Altres subvencions a instit.sense afany,10,,
22201,0100,43352,Comunicacions postals,1000,,
22205,0100,43352,Serveis de missatgeria,1500,,
22601,0100,43352,Atencions protocolaries i representativ.,2000,,
22610,0100,43352,Despeses compra serveis,17902.96,,
22703,0100,43352,Treballs tècnics,34261.06,,
22719,0100,43352,Altres contractes de serveis municipals,108181.24,,
22731,0100,43352,Contractes d'acció social,24358.95,,
48901,0100,43352,Subvencions per convocatòria a instit.se,55000,,
12004,0100,91211,Retribucions bàsiques grup C2 funcionari,8914.36,,
12006,0100,91211,Trienis funcionaris,266.62,,
12100,0100,91211,Complement desti funcionaris,4543.56,,
12101,0100,91211,Complement específic funcionaris,12664.72,,
15000,0100,91211,Productivitat,1839.73,,
16005,0100,91211,Primes i quotes SS interi nou ingr,8816.01,,
10100,0100,92011,Retribucions bàsiques personal directiu,244086.34,,
12001,0100,92011,Retribucions bàsiques grup A2 funcionari,27463.16,,
12003,0100,92011,Retribucions bàsiques grup C1 funcionari,10516.92,,
12004,0100,92011,Retribucions bàsiques grup C2 funcionari,17828.72,,
12006,0100,92011,Trienis funcionaris,12617.8,,
12100,0100,92011,Complement desti funcionaris,32586.4,,
12101,0100,92011,Complement específic funcionaris,88208.82,,
15000,0100,92011,Productivitat,13552.3,,
16000,0100,92011,Primes i quotes SS pers.laboral i altres,47766.6,,
16001,0100,92011,Primes i quotes SS funcion integrats,11132.52,,
16002,0100,92011,Primes i quotes SS func. nou ingres,12552.12,,
16005,0100,92011,Primes i quotes SS interi nou ingr,29561.04,,
16200,0100,92011,Formació de personal,10000,,
22000,0100,92011,Material d'oficina ordinari no inventari,5221.44,,
22002,0100,92011,Material informatic no inventariable,5216.09,,
22601,0100,92011,Atencions protocolaries i representativ.,31494.4,,
22699,0100,92011,Altres despeses diverses,1253.15,,
22719,0100,92011,Altres contractes de serveis municipals,248811.96,,
23010,0100,92011,Dietes del personal directiu,1462,,
23110,0100,92011,Locomoció del personal directiu,1462,,
22699,0100,92017,Altres despeses diverses,484910.99,,
10100,0100,92321,Retribucions bàsiques personal directiu,78151.64,,
12000,0100,92321,Retribucions bàsiques grup A1 funcionari,232155.1,,
12001,0100,92321,Retribucions bàsiques grup A2 funcionari,62158.72,,
12003,0100,92321,Retribucions bàsiques grup C1 funcionari,63101.52,,
12004,0100,92321,Retribucions bàsiques grup C2 funcionari,17828.72,,
12006,0100,92321,Trienis funcionaris,112941.35,,
12100,0100,92321,Complement desti funcionaris,216191.64,,
12101,0100,92321,Complement específic funcionaris,581240.66,,
13000,0100,92321,Retribucions basiques personal laboral f,74415.94,,
13002,0100,92321,Retribució complementaria personal labor,129767.82,,
15000,0100,92321,Productivitat,107652.71,,
16000,0100,92321,Primes i quotes SS pers.laboral i altres,57139.92,,
16001,0100,92321,Primes i quotes SS funcion integrats,125315.64,,
16002,0100,92321,Primes i quotes SS func. nou ingres,114258.48,,
16005,0100,92321,Primes i quotes SS interi nou ingr,94694.04,,
16400,0100,92321,Complement familiar,3761.16,,
22000,0100,92321,Material d'oficina ordinari no inventari,1036,,
22002,0100,92321,Material informatic no inventariable,1036,,
22109,0100,92321,Altre material de consum,1414.97,,
22201,0100,92321,Comunicacions postals,13468,,
22601,0100,92321,Atencions protocolaries i representativ.,2590,,
22606,0100,92321,"Reunions, conferències i cursos",2590,,
22610,0100,92321,Despeses compra serveis,68376,,
22703,0100,92321,Treballs tècnics,494563.12,,
22719,0100,92321,Altres contractes de serveis municipals,82880,,
44420,0100,92511,Barcelona Serveis Municipals,1821356,,
22699,0100,92921,Altres despeses diverses,1623643.19,,
12000,0106,15131,Retribucions bàsiques grup A1 funcionari,10,,
22699,0106,15131,Altres despeses diverses,10,,
48902,0106,15131,Altres subvencions a instit.sense afany,10,,
12000,0106,23011,Retribucions bàsiques grup A1 funcionari,10,,
22699,0106,23011,Altres despeses diverses,10,,
48902,0106,23011,Altres subvencions a instit.sense afany,10,,
22699,0106,32011,Altres despeses diverses,10,,
48902,0106,32011,Altres subvencions a instit.sense afany,10,,
12000,0106,33711,Retribucions bàsiques grup A1 funcionari,10,,
12000,0106,43011,Retribucions bàsiques grup A1 funcionari,10,,
22699,0106,43011,Altres despeses diverses,10,,
48902,0106,43011,Altres subvencions a instit.sense afany,10,,
10100,0106,92011,Retribucions bàsiques personal directiu,105422.24,,
16001,0106,92011,Primes i quotes SS funcion integrats,11930.16,,
20900,0106,92015,Cànons,161280,,
22601,0106,92015,Atencions protocolaries i representativ.,4699.3,,
22699,0106,92015,Altres despeses diverses,1409.79,,
22719,0106,92015,Altres contractes de serveis municipals,721080.86,,
23110,0106,92015,Locomoció del personal directiu,3289.51,,
46421,0106,92015,Aportació a Barcelona Regional,300000,,
12000,0200,15131,Retribucions bàsiques grup A1 funcionari,10,,
22699,0200,15131,Altres despeses diverses,10,,
48902,0200,15131,Altres subvencions a instit.sense afany,10,,
10100,0200,23011,Retribucions bàsiques personal directiu,403108.5,,
12000,0200,23011,Retribucions bàsiques grup A1 funcionari,390394.5,,
12001,0200,23011,Retribucions bàsiques grup A2 funcionari,211375.72,,
12003,0200,23011,Retribucions bàsiques grup C1 funcionari,72216.48,,
12004,0200,23011,Retribucions bàsiques grup C2 funcionari,62400.52,,
12006,0200,23011,Trienis funcionaris,181286.87,,
12100,0200,23011,Complement desti funcionaris,429283.82,,
12101,0200,23011,Complement específic funcionaris,1059729.82,,
13000,0200,23011,Retribucions basiques personal laboral f,219107.62,,
13002,0200,23011,Retribució complementaria personal labor,334900.04,,
13100,0200,23011,Retribucions basiques i compl. pers.temp,154324.56,,
15000,0200,23011,Productivitat,222533.03,,
16000,0200,23011,Primes i quotes SS pers.laboral i altres,286961.36,,
16001,0200,23011,Primes i quotes SS funcion integrats,108130.08,,
16002,0200,23011,Primes i quotes SS func. nou ingres,349617.74,,
16005,0200,23011,Primes i quotes SS interi nou ingr,203315.01,,
16200,0200,23011,Formació de personal,5000,,
16400,0200,23011,Complement familiar,17730.96,,
22000,0200,23011,Material d'oficina ordinari no inventari,33174,,
22001,0200,23011,"Premsa,revistes,llibres i altres public.",3000,,
22002,0200,23011,Material informatic no inventariable,19865,,
22105,0200,23011,Productes alimentaris,1000,,
22109,0200,23011,Altre material de consum,20000,,
22201,0200,23011,Comunicacions postals,26700,,
22205,0200,23011,Serveis de missatgeria,22393,,
22500,0200,23011,Tributs estatals,1,,
22601,0200,23011,Atencions protocolaries i representativ.,5207,,
22606,0200,23011,"Reunions, conferències i cursos",10000,,
22610,0200,23011,Despeses compra serveis,30000,,
22699,0200,23011,Altres despeses diverses,32650,,
22703,0200,23011,Treballs tècnics,258500,,
22706,0200,23011,Estudis,44870,,
22719,0200,23011,Altres contractes de serveis municipals,335401.03,,
23010,0200,23011,Dietes del personal directiu,7000,,
23020,0200,23011,Dietes del personal no directiu,5425,,
23110,0200,23011,Locomoció del personal directiu,9450,,
23120,0200,23011,Locomoció del personal no directiu,30975,,
48101,0200,23011,"Premis, beques i pensions immigr.",25000,,
22699,0200,23012,Altres despeses diverses,90,,
22703,0200,23012,Treballs tècnics,140000,,
23110,0200,23012,Locomoció del personal directiu,210,,
20200,0200,23013,Arrendaments edificis i altres construc.,1210011.16,,
20500,0200,23013,Arrendaments mobiliari i equipament,65050,,
21200,0200,23013,Manteniment edificis i altres construc.,507858.18,,
21201,0200,23013,Despeses comunitat de propietaris,60000,,
21300,0200,23013,"Manteniment maquinària, instal. i util.",110000,,
21500,0200,23013,Manteniment mobiliari i equipament,160000,,
22100,0200,23013,Energia elèctrica,90000,,
22101,0200,23013,Aigua,70000,,
22105,0200,23013,Productes alimentaris,10000,,
22109,0200,23013,Altre material de consum,5000,,
22300,0200,23013,Transports,50000,,
22608,0200,23013,Despeses compra materials,40000,,
22699,0200,23013,Altres despeses diverses,75,,
22700,0200,23013,Neteja edificis i locals,55000,,
22701,0200,23013,Seguretat,1000,,
22703,0200,23013,Treballs tècnics,70500,,
23110,0200,23013,Locomoció del personal directiu,175,,
48100,0200,23013,Ajuts per estudis i investigació,500,,
22610,0200,23017,Despeses compra serveis,20160.32,,
22706,0200,23017,Estudis,15000,,
41040,0200,23017,IM de Serveis Socials,12990.68,,
22699,0200,23031,Altres despeses diverses,195,,
22703,0200,23031,Treballs tècnics,177025,,
22719,0200,23031,Altres contractes de serveis municipals,921494.67,,
22731,0200,23031,Contractes d'acció social,279000,,
23010,0200,23031,Dietes del personal directiu,105,,
23110,0200,23031,Locomoció del personal directiu,350,,
