#Econòmic,Orgànic,Subprograma,Text Subprograma,CRÉDIT INICIAL,CRÈDIT DEFINITIU,OBLIGAT,ANY
22708,703,1111,Servei del deute,1960000,1960000,1593961.67,2015
31002,703,1111,Servei del deute,426551.65,195274.07,195274.07,2015
31003,703,1111,Servei del deute,761329.17,750900,750900,2015
31004,703,1111,Servei del deute,419000,247600,247600,2015
31009,703,1111,Servei del deute,2815716.67,2815716.67,2797294.99,2015
31014,703,1111,Servei del deute,2077155.56,2060222.23,2060222.23,2015
31015,703,1111,Servei del deute,1011458.35,1011458.35,1011352.77,2015
31016,703,1111,Servei del deute,1384110,1384110,1384110,2015
31017,703,1111,Servei del deute,836250,464723.44,464723.44,2015
31018,703,1111,Servei del deute,4325500,4325500,3765509.46,2015
31020,703,1111,Servei del deute,481171.88,327465.57,327465.57,2015
31021,703,1111,Servei del deute,599098.96,267574.22,267574.22,2015
31022,703,1111,Servei del deute,643425,264575.9,264575.9,2015
31023,703,1111,Servei del deute,629416.67,248695,248695,2015
31024,703,1111,Servei del deute,483333.33,211758.61,211758.61,2015
31025,703,1111,Servei del deute,950520.83,383347.92,383347.92,2015
31026,703,1111,Servei del deute,279909.72,124271.58,124271.58,2015
31027,703,1111,Servei del deute,942916.67,385127.78,385127.78,2015
31028,703,1111,Servei del deute,1504500,1504500,1504500,2015
31029,703,1111,Servei del deute,399898.61,335996.63,335996.63,2015
31030,703,1111,Servei del deute,1383958.33,587795,587795,2015
31055,703,1111,Servei del deute,2175288.89,2175288.89,2175288.89,2015
31056,703,1111,Servei del deute,3150164.38,3210000,3150164.38,2015
31090,703,1111,Servei del deute,425000,0,0,2015
31099,703,1111,Servei del deute,5320274.5,394047.31,0,2015
31102,703,1111,Servei del deute,1803.03,1803.03,1803.03,2015
31190,703,1111,Servei del deute,350000,0,0,2015
31199,703,1111,Servei del deute,400000,0,0,2015
35200,703,1111,Servei del deute,250000,940424.53,569226.06,2015
35900,703,1111,Servei del deute,180000,180000,146868.18,2015
35901,703,1111,Servei del deute,100000,100000,2101.52,2015
84010,703,1111,Servei del deute,5000000,5000000,0,2015
91302,703,1111,Servei del deute,20033736.81,20033736.81,20033736.81,2015
91309,703,1111,Servei del deute,9000000,9000000,9000000,2015
91317,703,1111,Servei del deute,9375000,9375000,9375000,2015
91318,703,1111,Servei del deute,24000000,24000000,24000000,2015
91320,703,1111,Servei del deute,3750000,3750000,3750000,2015
91321,703,1111,Servei del deute,1875000,1875000,1875000,2015
91322,703,1111,Servei del deute,600000,600000,600000,2015
91324,703,1111,Servei del deute,5000000,5000000,5000000,2015
91326,703,1111,Servei del deute,2000000,2000000,2000000,2015
91329,703,1111,Servei del deute,2000000,2000000,2000000,2015
91355,703,1111,Servei del deute,80000000,80000000,80000000,2015
10100,401,13011,Gestió programa administració seguretat,221081.35,300392.33,303940.93,2015
10112,401,13011,Gestió programa administració seguretat,0,0,1852.64,2015
12000,401,13011,Gestió programa administració seguretat,86145.69,130177.65,118845.59,2015
12001,401,13011,Gestió programa administració seguretat,12906.52,12906.52,25367.13,2015
12003,401,13011,Gestió programa administració seguretat,69193.88,98848.4,118572.14,2015
12004,401,13011,Gestió programa administració seguretat,21495.28,29873.86,137993.71,2015
12006,401,13011,Gestió programa administració seguretat,60078.19,86641.41,112610.19,2015
12100,401,13011,Gestió programa administració seguretat,123132.74,171565.88,240376.42,2015
12101,401,13011,Gestió programa administració seguretat,304865.61,411696.53,653262.41,2015
12112,401,13011,Gestió programa administració seguretat,0,0,4459.11,2015
12401,401,13011,Gestió programa administració seguretat,0,0,11504.9,2015
12406,401,13011,Gestió programa administració seguretat,0,0,1479.87,2015
13000,401,13011,Gestió programa administració seguretat,0,0,10415.36,2015
13002,401,13011,Gestió programa administració seguretat,0,0,13705.2,2015
13100,401,13011,Gestió programa administració seguretat,0,20637.92,17656.86,2015
15000,401,13011,Gestió programa administració seguretat,65723.79,85343.12,148115.4,2015
15100,401,13011,Gestió programa administració seguretat,0,6000,7976.2,2015
16000,401,13011,Gestió programa administració seguretat,0,6917.88,14966.58,2015
16001,401,13011,Gestió programa administració seguretat,155233.49,236030.31,334642.19,2015
16002,401,13011,Gestió programa administració seguretat,46021.53,46703.27,116165.42,2015
16005,401,13011,Gestió programa administració seguretat,13251.36,24921.72,30189.7,2015
16008,401,13011,Gestió programa administració seguretat,12943.79,20280.35,29218.15,2015
16204,401,13011,Gestió programa administració seguretat,0,0,2797.5,2015
16400,401,13011,Gestió programa administració seguretat,6812.76,6812.76,6245.03,2015
20200,401,13011,Gestió programa administració seguretat,5040,5040,3052.28,2015
20500,401,13011,Gestió programa administració seguretat,126877.33,15000,8909.46,2015
21300,401,13011,Gestió programa administració seguretat,0,74968.23,39069.88,2015
21500,401,13011,Gestió programa administració seguretat,25200,25200,24923.26,2015
22000,401,13011,Gestió programa administració seguretat,81648,54982.37,46899.18,2015
22001,401,13011,Gestió programa administració seguretat,7144.67,7144.67,5377.4,2015
22002,401,13011,Gestió programa administració seguretat,19317.3,65010.44,60660.09,2015
22105,401,13011,Gestió programa administració seguretat,4093.22,4093.22,2217.54,2015
22109,401,13011,Gestió programa administració seguretat,2923.2,5023.2,1378.7,2015
22201,401,13011,Gestió programa administració seguretat,12297.6,12297.6,7759.64,2015
22205,401,13011,Gestió programa administració seguretat,10080,10080,5424.48,2015
22501,401,13011,Gestió programa administració seguretat,469.43,469.43,0,2015
22601,401,13011,Gestió programa administració seguretat,9072,9072,2692.66,2015
22610,401,13011,Gestió programa administració seguretat,197012.09,93523.62,53982.49,2015
22611,401,13011,Gestió programa administració seguretat,1008,1008,121,2015
22699,401,13011,Gestió programa administració seguretat,0,500,115,2015
22703,401,13011,Gestió programa administració seguretat,0,6967.33,3315.39,2015
22706,401,13011,Gestió programa administració seguretat,10608.91,2733.09,0,2015
22719,401,13011,Gestió programa administració seguretat,59283.47,59283.47,45727.98,2015
23020,401,13011,Gestió programa administració seguretat,14112,25206.18,15969.33,2015
23120,401,13011,Gestió programa administració seguretat,30437.29,48951.41,43026.01,2015
48100,401,13011,Gestió programa administració seguretat,44185.18,34032.75,29693.05,2015
62647,401,13011,Gestió programa administració seguretat,199079.54,1096726.76,220705.93,2015
63501,401,13011,Gestió programa administració seguretat,0,143000,18107.93,2015
12000,401,13012,Desenvolupament professional prevenció i seguretat,32148.39,46825.71,51001.21,2015
12001,401,13012,Desenvolupament professional prevenció i seguretat,0,12906.52,19154.43,2015
12003,401,13012,Desenvolupament professional prevenció i seguretat,185835.04,57332.12,41138.72,2015
12004,401,13012,Desenvolupament professional prevenció i seguretat,91047.52,222659.79,214172.4,2015
12006,401,13012,Desenvolupament professional prevenció i seguretat,76778.57,99336.66,96297.07,2015
12100,401,13012,Desenvolupament professional prevenció i seguretat,184999.81,203139.03,191333.69,2015
12101,401,13012,Desenvolupament professional prevenció i seguretat,639774.41,691056.75,675180.43,2015
12112,401,13012,Desenvolupament professional prevenció i seguretat,0,0,1210.45,2015
12403,401,13012,Desenvolupament professional prevenció i seguretat,0,0,-32.8,2015
13000,401,13012,Desenvolupament professional prevenció i seguretat,34833.56,34833.56,30314.44,2015
13002,401,13012,Desenvolupament professional prevenció i seguretat,44454.48,44454.48,39612.92,2015
13100,401,13012,Desenvolupament professional prevenció i seguretat,39526.8,39526.8,36041.99,2015
15000,401,13012,Desenvolupament professional prevenció i seguretat,98998.92,111546.6,100464.6,2015
15100,401,13012,Desenvolupament professional prevenció i seguretat,0,0,60636,2015
16000,401,13012,Desenvolupament professional prevenció i seguretat,38935.32,38935.32,36511.28,2015
16001,401,13012,Desenvolupament professional prevenció i seguretat,150551.92,300282.6,290959.59,2015
16002,401,13012,Desenvolupament professional prevenció i seguretat,188496.8,78151.4,95256.93,2015
16005,401,13012,Desenvolupament professional prevenció i seguretat,14555.28,29749.92,33832.6,2015
16008,401,13012,Desenvolupament professional prevenció i seguretat,13625.04,25919.6,24452.29,2015
16204,401,13012,Desenvolupament professional prevenció i seguretat,0,0,1425,2015
16400,401,13012,Desenvolupament professional prevenció i seguretat,3468.12,3468.12,3179.11,2015
10100,401,13013,Assessorament legal a la gerència i òrgans Gov SP,79310.98,0,0,2015
12000,401,13013,Assessorament legal a la gerència i òrgans Gov SP,44031.96,0,0,2015
12003,401,13013,Assessorament legal a la gerència i òrgans Gov SP,49424.2,0,0,2015
12004,401,13013,Assessorament legal a la gerència i òrgans Gov SP,16757.16,0,0,2015
12006,401,13013,Assessorament legal a la gerència i òrgans Gov SP,33364.56,0,0,2015
12100,401,13013,Assessorament legal a la gerència i òrgans Gov SP,62501.32,0,0,2015
12101,401,13013,Assessorament legal a la gerència i òrgans Gov SP,135782.92,0,0,2015
15000,401,13013,Assessorament legal a la gerència i òrgans Gov SP,24719.54,0,0,2015
16001,401,13013,Assessorament legal a la gerència i òrgans Gov SP,89966.86,0,0,2015
16002,401,13013,Assessorament legal a la gerència i òrgans Gov SP,14350.56,0,0,2015
16005,401,13013,Assessorament legal a la gerència i òrgans Gov SP,11670.36,0,0,2015
16008,401,13013,Assessorament legal a la gerència i òrgans Gov SP,8384.64,0,0,2015
22604,401,13013,Assessorament legal a la gerència i òrgans Gov SP,147590.12,184355.58,69001.9,2015
22610,401,13013,Assessorament legal a la gerència i òrgans Gov SP,3710.45,8000,6095.75,2015
22719,401,13013,Assessorament legal a la gerència i òrgans Gov SP,0,13800,11349.81,2015
12000,401,13014,Desenvolupament dels serveis de GUB i SPEIS,46350.83,46350.83,40313.86,2015
12001,401,13014,Desenvolupament dels serveis de GUB i SPEIS,87764.28,87764.28,79272.42,2015
12003,401,13014,Desenvolupament dels serveis de GUB i SPEIS,48106.54,38221.7,26597.25,2015
12004,401,13014,Desenvolupament dels serveis de GUB i SPEIS,239783.93,268114.56,223878.01,2015
12006,401,13014,Desenvolupament dels serveis de GUB i SPEIS,125050.57,127676.6,110772.75,2015
12100,401,13014,Desenvolupament dels serveis de GUB i SPEIS,241186.96,252462.72,207720.54,2015
12101,401,13014,Desenvolupament dels serveis de GUB i SPEIS,818200.38,870540.81,722404.42,2015
12112,401,13014,Desenvolupament dels serveis de GUB i SPEIS,0,0,3558.02,2015
12401,401,13014,Desenvolupament dels serveis de GUB i SPEIS,0,0,10248.8,2015
12406,401,13014,Desenvolupament dels serveis de GUB i SPEIS,0,0,1479.87,2015
13100,401,13014,Desenvolupament dels serveis de GUB i SPEIS,114568.76,114568.76,99133.13,2015
15000,401,13014,Desenvolupament dels serveis de GUB i SPEIS,130185.77,133226.9,124633.65,2015
15100,401,13014,Desenvolupament dels serveis de GUB i SPEIS,0,0,10443.55,2015
16000,401,13014,Desenvolupament dels serveis de GUB i SPEIS,38020.68,38020.68,34845.33,2015
16001,401,13014,Desenvolupament dels serveis de GUB i SPEIS,434086.99,454616.99,413008.96,2015
16002,401,13014,Desenvolupament dels serveis de GUB i SPEIS,73079.2,73079.2,64603.62,2015
16005,401,13014,Desenvolupament dels serveis de GUB i SPEIS,6969.16,14982.64,13886.09,2015
16008,401,13014,Desenvolupament dels serveis de GUB i SPEIS,36412.05,37882.27,34048.04,2015
16200,401,13014,Desenvolupament dels serveis de GUB i SPEIS,30000,49000,10606,2015
16204,401,13014,Desenvolupament dels serveis de GUB i SPEIS,0,0,1783.25,2015
22610,401,13014,Desenvolupament dels serveis de GUB i SPEIS,40320,55000,30573.54,2015
12001,401,13015,Comunicació interna i externa SP,25813.04,25813.04,29328.28,2015
12003,401,13015,Comunicació interna i externa SP,27677.6,27677.6,15556.91,2015
12004,401,13015,Comunicació interna i externa SP,8378.58,8378.58,7185.54,2015
12006,401,13015,Comunicació interna i externa SP,19036.03,19036.03,16100.4,2015
12100,401,13015,Comunicació interna i externa SP,42823.48,42823.48,35900.78,2015
12101,401,13015,Comunicació interna i externa SP,90966.68,90966.68,77790.9,2015
13000,401,13015,Comunicació interna i externa SP,16650.04,16650.04,5996.63,2015
13002,401,13015,Comunicació interna i externa SP,29708.98,29708.98,10953.49,2015
15000,401,13015,Comunicació interna i externa SP,18792.64,18792.64,17359.3,2015
16000,401,13015,Comunicació interna i externa SP,13337.64,13337.64,4457.04,2015
16002,401,13015,Comunicació interna i externa SP,56134.1,56134.1,47564.59,2015
16204,401,13015,Comunicació interna i externa SP,0,0,302.5,2015
22109,401,13015,Comunicació interna i externa SP,0,3540.46,3540.46,2015
22610,401,13015,Comunicació interna i externa SP,145771.4,167663.46,145414.1,2015
22719,401,13015,Comunicació interna i externa SP,0,54294.76,0,2015
16202,401,13211,Gestió del programa de seguretat ciutadana,175000,197853.5,119279.5,2015
16205,401,13211,Gestió del programa de seguretat ciutadana,171360,171360,111577.92,2015
20200,401,13211,Gestió del programa de seguretat ciutadana,0,3831.41,2723.84,2015
20300,401,13211,Gestió del programa de seguretat ciutadana,0,10648,10648,2015
20400,401,13211,Gestió del programa de seguretat ciutadana,2626340.49,2559440.29,2039305.67,2015
21200,401,13211,Gestió del programa de seguretat ciutadana,285838.61,432067.04,240673.73,2015
21300,401,13211,Gestió del programa de seguretat ciutadana,230634.88,242251.56,188631.6,2015
21400,401,13211,Gestió del programa de seguretat ciutadana,717755.03,649587.69,469764.73,2015
21900,401,13211,Gestió del programa de seguretat ciutadana,267471.73,297463.8,240442.9,2015
22103,401,13211,Gestió del programa de seguretat ciutadana,936240,667758.44,513281.88,2015
22104,401,13211,Gestió del programa de seguretat ciutadana,1616096.66,1517661.4,286935.41,2015
22105,401,13211,Gestió del programa de seguretat ciutadana,0,200,59.99,2015
22109,401,13211,Gestió del programa de seguretat ciutadana,433741.64,407492.24,212336.88,2015
22113,401,13211,Gestió del programa de seguretat ciutadana,191522.87,153813.13,104931.37,2015
22300,401,13211,Gestió del programa de seguretat ciutadana,0,22472.39,11676.5,2015
22610,401,13211,Gestió del programa de seguretat ciutadana,38808,215177.59,110769.85,2015
22701,401,13211,Gestió del programa de seguretat ciutadana,170059.16,162604.43,135369.44,2015
22706,401,13211,Gestió del programa de seguretat ciutadana,116560.61,9743.9,0,2015
22719,401,13211,Gestió del programa de seguretat ciutadana,1549862.75,1245017.17,861155.44,2015
23020,401,13211,Gestió del programa de seguretat ciutadana,76991.75,63713.72,38789.41,2015
23120,401,13211,Gestió del programa de seguretat ciutadana,88290.22,111377.99,99377.21,2015
23300,401,13211,Gestió del programa de seguretat ciutadana,52416,35500,33796,2015
48582,401,13211,Gestió del programa de seguretat ciutadana,18288,18288,18000,2015
48584,401,13211,Gestió del programa de seguretat ciutadana,12000,12000,12000,2015
10100,401,13212,Serveis generals de la Guàrdia Urbana,407943.73,407943.73,351760.5,2015
12000,401,13212,Serveis generals de la Guàrdia Urbana,322901.04,308223.72,263498.36,2015
12001,401,13212,Serveis generals de la Guàrdia Urbana,206504.32,206504.32,165204.23,2015
12003,401,13212,Serveis generals de la Guàrdia Urbana,904793.04,1035272.88,836475.25,2015
12004,401,13212,Serveis generals de la Guàrdia Urbana,27208360.16,23247608.72,18638953.91,2015
12006,401,13212,Serveis generals de la Guàrdia Urbana,4108510.25,4033563.87,3477101.96,2015
12099,401,13212,Serveis generals de la Guàrdia Urbana,0,0,15602.42,2015
12100,401,13212,Serveis generals de la Guàrdia Urbana,14124901.42,14001843.87,11531185.54,2015
12101,401,13212,Serveis generals de la Guàrdia Urbana,63358549.45,62938152.12,52846150.61,2015
12112,401,13212,Serveis generals de la Guàrdia Urbana,0,0,78649.88,2015
12400,401,13212,Serveis generals de la Guàrdia Urbana,0,0,84309.79,2015
12401,401,13212,Serveis generals de la Guàrdia Urbana,0,0,36908.89,2015
12403,401,13212,Serveis generals de la Guàrdia Urbana,0,0,-65.56,2015
12404,401,13212,Serveis generals de la Guàrdia Urbana,1072668.83,4810876.17,3721279.69,2015
12406,401,13212,Serveis generals de la Guàrdia Urbana,1344.32,2748.14,11146.86,2015
13000,401,13212,Serveis generals de la Guàrdia Urbana,10380.66,22432.58,8256.8,2015
13002,401,13212,Serveis generals de la Guàrdia Urbana,15452.22,31441.62,13218.33,2015
13100,401,13212,Serveis generals de la Guàrdia Urbana,42254.16,42254.16,36672.17,2015
15000,401,13212,Serveis generals de la Guàrdia Urbana,7632141.53,7655240.07,7424515.86,2015
15100,401,13212,Serveis generals de la Guàrdia Urbana,0,6100000,8897554.86,2015
15101,401,13212,Serveis generals de la Guàrdia Urbana,0,0,375012.5,2015
16000,401,13212,Serveis generals de la Guàrdia Urbana,22540.54,32072.54,21806.8,2015
16001,401,13212,Serveis generals de la Guàrdia Urbana,14096048.67,14346211.21,12490717.01,2015
16002,401,13212,Serveis generals de la Guàrdia Urbana,20799540.46,20968980.51,19801862.67,2015
16005,401,13212,Serveis generals de la Guàrdia Urbana,46568.04,31961.3,21676.21,2015
16008,401,13212,Serveis generals de la Guàrdia Urbana,1084879.27,1051608.55,935466.72,2015
16204,401,13212,Serveis generals de la Guàrdia Urbana,0,0,75108.9,2015
16400,401,13212,Serveis generals de la Guàrdia Urbana,293320.81,317640.42,320728.11,2015
22708,703,13212,Serveis generals de la Guàrdia Urbana,740000,602602,0,2015
61128,401,13212,Serveis generals de la Guàrdia Urbana,0,459400,27860.18,2015
62577,401,13212,Serveis generals de la Guàrdia Urbana,0,1114969.7,231206.34,2015
16200,401,13213,"Desenvol. professional,selecció, prevenc.salut GUB",216000,210060,117701.86,2015
22610,401,13213,"Desenvol. professional,selecció, prevenc.salut GUB",169906.31,155226.31,97027.27,2015
10100,401,13221,Prevenció de la delinqüència,65942.66,65942.66,56825.63,2015
12001,401,13221,Prevenció de la delinqüència,25813.04,25813.04,29247.95,2015
12006,401,13221,Prevenció de la delinqüència,7382.73,7382.73,8625.04,2015
12100,401,13221,Prevenció de la delinqüència,16321.76,16321.76,18204.29,2015
12101,401,13221,Prevenció de la delinqüència,33548.48,33548.48,37417.93,2015
12112,401,13221,Prevenció de la delinqüència,0,0,627.82,2015
13000,401,13221,Prevenció de la delinqüència,17117.98,17117.98,6165.15,2015
13002,401,13221,Prevenció de la delinqüència,24935.12,24935.12,9193.4,2015
15000,401,13221,Prevenció de la delinqüència,9054.66,9054.66,10072.22,2015
15100,401,13221,Prevenció de la delinqüència,0,0,1307.2,2015
16000,401,13221,Prevenció de la delinqüència,27193.2,27193.2,17189.87,2015
16002,401,13221,Prevenció de la delinqüència,21754.56,21754.56,26352.88,2015
16204,401,13221,Prevenció de la delinqüència,0,0,144.75,2015
22610,401,13221,Prevenció de la delinqüència,40632,53648.21,13180.24,2015
22719,401,13221,Prevenció de la delinqüència,329658.23,350597.34,264040.42,2015
44420,703,13311,Estacionament regulat,51356025,51356025,0,2015
44420,703,13312,Altres serveis BSM,480562,330803.3,0,2015
10100,401,13411,Gestió del programa de mobilitat,82356.44,82356.44,32342.52,2015
10100,501,13411,Gestió del programa de mobilitat,0,0,23717.24,2015
12000,401,13411,Gestió del programa de mobilitat,220159.8,205482.48,86299.76,2015
12000,501,13411,Gestió del programa de mobilitat,0,0,51329.52,2015
12000,504,13411,Gestió del programa de mobilitat,0,0,29944.4,2015
12001,401,13411,Gestió del programa de mobilitat,64532.6,64532.6,31967.22,2015
12001,501,13411,Gestió del programa de mobilitat,0,0,22463.28,2015
12001,504,13411,Gestió del programa de mobilitat,0,0,8804.14,2015
12003,401,13411,Gestió del programa de mobilitat,38221.7,38221.7,17281.79,2015
12003,501,13411,Gestió del programa de mobilitat,0,0,10985.7,2015
12003,504,13411,Gestió del programa de mobilitat,0,0,3600.1,2015
12004,401,13411,Gestió del programa de mobilitat,49154.62,49154.62,19487.05,2015
12004,501,13411,Gestió del programa de mobilitat,0,0,13283.04,2015
12004,504,13411,Gestió del programa de mobilitat,0,0,4494.39,2015
12006,401,13411,Gestió del programa de mobilitat,95699.64,91184.28,40122.45,2015
12006,501,13411,Gestió del programa de mobilitat,0,0,24020.81,2015
12006,504,13411,Gestió del programa de mobilitat,0,0,8594.42,2015
12099,401,13411,Gestió del programa de mobilitat,0,0,231.68,2015
12099,501,13411,Gestió del programa de mobilitat,0,0,-231.68,2015
12100,401,13411,Gestió del programa de mobilitat,221692.66,213531.78,91447.74,2015
12100,501,13411,Gestió del programa de mobilitat,0,0,59855.66,2015
12100,504,13411,Gestió del programa de mobilitat,0,0,25784.35,2015
12101,401,13411,Gestió del programa de mobilitat,520786.4,502382.42,216408.74,2015
12101,501,13411,Gestió del programa de mobilitat,0,0,135384.55,2015
12101,504,13411,Gestió del programa de mobilitat,0,0,59489.7,2015
12112,401,13411,Gestió del programa de mobilitat,0,0,527.05,2015
13000,401,13411,Gestió del programa de mobilitat,35375.18,18725.14,10131.51,2015
13000,501,13411,Gestió del programa de mobilitat,0,0,845.57,2015
13002,401,13411,Gestió del programa de mobilitat,51332.5,27420.5,15211.15,2015
13002,501,13411,Gestió del programa de mobilitat,0,0,1051.48,2015
13012,501,13411,Gestió del programa de mobilitat,0,0,108.78,2015
13100,401,13411,Gestió del programa de mobilitat,0,68396.16,8268.87,2015
13100,501,13411,Gestió del programa de mobilitat,0,0,12213.01,2015
13100,504,13411,Gestió del programa de mobilitat,0,0,10632.03,2015
15000,401,13411,Gestió del programa de mobilitat,94098.94,89457.94,83636.46,2015
15100,401,13411,Gestió del programa de mobilitat,0,0,522.88,2015
15100,501,13411,Gestió del programa de mobilitat,0,0,921.08,2015
15100,504,13411,Gestió del programa de mobilitat,0,0,187.56,2015
16000,401,13411,Gestió del programa de mobilitat,28138.46,37482.38,21167.68,2015
16000,501,13411,Gestió del programa de mobilitat,0,0,3473.27,2015
16000,504,13411,Gestió del programa de mobilitat,0,0,4791.44,2015
16001,401,13411,Gestió del programa de mobilitat,192415.81,178915.33,88136.7,2015
16001,501,13411,Gestió del programa de mobilitat,0,0,41850.32,2015
16001,504,13411,Gestió del programa de mobilitat,0,0,15000.15,2015
16002,401,13411,Gestió del programa de mobilitat,123287.52,123690.06,56076.87,2015
16002,501,13411,Gestió del programa de mobilitat,0,6810.67,36777.94,2015
16002,504,13411,Gestió del programa de mobilitat,0,0,28364.4,2015
16005,401,13411,Gestió del programa de mobilitat,24460.26,24460.26,10167.91,2015
16005,501,13411,Gestió del programa de mobilitat,0,0,6234.18,2015
16005,504,13411,Gestió del programa de mobilitat,0,0,6263,2015
16008,401,13411,Gestió del programa de mobilitat,16769.28,15721.2,7685.92,2015
16008,501,13411,Gestió del programa de mobilitat,0,0,3493.6,2015
16008,504,13411,Gestió del programa de mobilitat,0,0,1310.1,2015
16204,401,13411,Gestió del programa de mobilitat,0,0,52,2015
16204,504,13411,Gestió del programa de mobilitat,0,0,786.4,2015
61118,401,13411,Gestió del programa de mobilitat,0,4599.45,0,2015
61119,401,13411,Gestió del programa de mobilitat,0,452553.27,316034.69,2015
61120,401,13411,Gestió del programa de mobilitat,0,339474.11,339474.11,2015
63807,401,13411,Gestió del programa de mobilitat,0,262672.2,0,2015
22109,401,13412,Planificació i projectes de mobilitat,0,114.95,114.95,2015
22610,401,13412,Planificació i projectes de mobilitat,206580.53,345941.67,258432.9,2015
22719,401,13412,Planificació i projectes de mobilitat,34331.47,687606.07,235666.76,2015
22120,401,13413,Operacions i informació del trànsit,2016000,1944640,0,2015
22610,401,13413,Operacions i informació del trànsit,45204.66,106779.41,21395.58,2015
22719,401,13413,Operacions i informació del trànsit,304800.05,0,0,2015
22724,401,13413,Operacions i informació del trànsit,9307905.29,8894695.9,5781298.63,2015
60387,401,13413,Operacions i informació del trànsit,0,354629.72,139006.94,2015
22608,504,13414,Senyalització viària horitzontal i vertical,0,34801.99,13396.52,2015
22719,504,13414,Senyalització viària horitzontal i vertical,140000,144234.41,110225.95,2015
22720,504,13414,Senyalització viària horitzontal i vertical,1550000,2185347.9,1753467.22,2015
60382,504,13414,Senyalització viària horitzontal i vertical,0,677630.23,3872,2015
60383,401,13414,Senyalització viària horitzontal i vertical,0,106888.3,2081.96,2015
60385,609,13414,Senyalització viària horitzontal i vertical,0,240286.44,0,2015
60386,401,13414,Senyalització viària horitzontal i vertical,0,1210981.3,35838.74,2015
60751,504,13414,Senyalització viària horitzontal i vertical,405128,556835,556416.11,2015
10100,401,13511,Protecció civil,127408.96,108665.31,129617.65,2015
12000,401,13511,Protecció civil,73386.6,14677.32,12883.91,2015
12001,401,13511,Protecció civil,90345.64,0,0,2015
12003,401,13511,Protecció civil,77761.06,18452.02,22985.72,2015
12004,401,13511,Protecció civil,25135.74,8378.58,10280.41,2015
12006,401,13511,Protecció civil,84232.81,10403.18,11854.54,2015
12100,401,13511,Protecció civil,162201.48,24446.8,26577.14,2015
12101,401,13511,Protecció civil,556787.24,65686.52,74356,2015
13000,401,13511,Protecció civil,9275.77,0,0,2015
13002,401,13511,Protecció civil,13609.38,0,0,2015
15000,401,13511,Protecció civil,78968.75,8052.69,11683.85,2015
15100,401,13511,Protecció civil,0,0,2745.5,2015
16000,401,13511,Protecció civil,7574.34,0,0,2015
16001,401,13511,Protecció civil,290166.54,36301.8,40014.26,2015
16002,401,13511,Protecció civil,19194.96,31194.48,39259.06,2015
16003,401,13511,Protecció civil,19875.84,0,0,2015
16005,401,13511,Protecció civil,34505.28,0,0,2015
16008,401,13511,Protecció civil,22009.68,3144.24,3155.89,2015
16204,401,13511,Protecció civil,0,0,13,2015
10100,401,13612,Intervenció en extinció d’incendis i salvament,74266.28,74266.28,37932.34,2015
12000,401,13612,Intervenció en extinció d’incendis i salvament,29354.64,44031.96,38575.28,2015
12001,401,13612,Intervenció en extinció d’incendis i salvament,309756.48,335569.52,313017.72,2015
12003,401,13612,Intervenció en extinció d’incendis i salvament,395104.17,404989.01,874659.67,2015
12004,401,13612,Intervenció en extinció d’incendis i salvament,5875085.02,5784822.32,3037000.24,2015
12006,401,13612,Intervenció en extinció d’incendis i salvament,896851.02,869165.24,729414.96,2015
12099,401,13612,Intervenció en extinció d’incendis i salvament,0,0,7380.71,2015
12100,401,13612,Intervenció en extinció d’incendis i salvament,3032952.84,3006332.34,2489777.24,2015
12101,401,13612,Intervenció en extinció d’incendis i salvament,13476239.6,13241465.63,10885845.02,2015
12112,401,13612,Intervenció en extinció d’incendis i salvament,0,0,10612.88,2015
12403,401,13612,Intervenció en extinció d’incendis i salvament,0,0,113778,2015
12404,401,13612,Intervenció en extinció d’incendis i salvament,0,0,848343.88,2015
12406,401,13612,Intervenció en extinció d’incendis i salvament,0,0,4303.36,2015
15000,401,13612,Intervenció en extinció d’incendis i salvament,1613668.55,1586781.33,1567765.59,2015
15100,401,13612,Intervenció en extinció d’incendis i salvament,0,2825000,2890480.2,2015
15101,401,13612,Intervenció en extinció d’incendis i salvament,0,0,25293.82,2015
16001,401,13612,Intervenció en extinció d’incendis i salvament,4045342.05,4304921.67,3419248.55,2015
16002,401,13612,Intervenció en extinció d’incendis i salvament,5087717.82,5057931.95,4874778.4,2015
16003,401,13612,Intervenció en extinció d’incendis i salvament,0,39751.68,37039.2,2015
16005,401,13612,Intervenció en extinció d’incendis i salvament,93788.82,156861.3,171788.82,2015
16008,401,13612,Intervenció en extinció d’incendis i salvament,251492.62,238944.77,208119.57,2015
16204,401,13612,Intervenció en extinció d’incendis i salvament,0,0,9463.75,2015
16400,401,13612,Intervenció en extinció d’incendis i salvament,22608.84,22608.84,24192.89,2015
20200,401,13612,Intervenció en extinció d’incendis i salvament,14994,20594,13553.84,2015
20300,401,13612,Intervenció en extinció d’incendis i salvament,24192,17000,16153.74,2015
20400,401,13612,Intervenció en extinció d’incendis i salvament,0,483.24,483.24,2015
21200,401,13612,Intervenció en extinció d’incendis i salvament,89284.28,105047.28,40349.02,2015
21300,401,13612,Intervenció en extinció d’incendis i salvament,375423.89,462713.97,413387.31,2015
21400,401,13612,Intervenció en extinció d’incendis i salvament,542316.57,389636.65,293947.1,2015
21600,401,13612,Intervenció en extinció d’incendis i salvament,0,31683.85,0,2015
