#Econòmic,Orgànic,Subprograma,Text Subprograma,CRÉDIT INICIAL,CRÈDIT DEFINITIU,OBLIGAT,ANY
22708,703,1111,Servei del deute,1960000,,,2016
31002,703,1111,Servei del deute,426551.65,,,2016
31003,703,1111,Servei del deute,761329.17,,,2016
31004,703,1111,Servei del deute,419000,,,2016
31009,703,1111,Servei del deute,2815716.67,,,2016
31014,703,1111,Servei del deute,2077155.56,,,2016
31015,703,1111,Servei del deute,1011458.35,,,2016
31016,703,1111,Servei del deute,1384110,,,2016
31017,703,1111,Servei del deute,836250,,,2016
31018,703,1111,Servei del deute,4325500,,,2016
31020,703,1111,Servei del deute,481171.88,,,2016
31021,703,1111,Servei del deute,599098.96,,,2016
31022,703,1111,Servei del deute,643425,,,2016
31023,703,1111,Servei del deute,629416.67,,,2016
31024,703,1111,Servei del deute,483333.33,,,2016
31025,703,1111,Servei del deute,950520.83,,,2016
31026,703,1111,Servei del deute,279909.72,,,2016
31027,703,1111,Servei del deute,942916.67,,,2016
31028,703,1111,Servei del deute,1504500,,,2016
31029,703,1111,Servei del deute,399898.61,,,2016
31030,703,1111,Servei del deute,1383958.33,,,2016
31055,703,1111,Servei del deute,2175288.89,,,2016
31056,703,1111,Servei del deute,3150164.38,,,2016
31090,703,1111,Servei del deute,425000,,,2016
31099,703,1111,Servei del deute,5320274.5,,,2016
31102,703,1111,Servei del deute,1803.03,,,2016
31190,703,1111,Servei del deute,350000,,,2016
31199,703,1111,Servei del deute,400000,,,2016
35200,703,1111,Servei del deute,250000,,,2016
35900,703,1111,Servei del deute,180000,,,2016
35901,703,1111,Servei del deute,100000,,,2016
84010,703,1111,Servei del deute,5000000,,,2016
91302,703,1111,Servei del deute,20033736.81,,,2016
91309,703,1111,Servei del deute,9000000,,,2016
91317,703,1111,Servei del deute,9375000,,,2016
91318,703,1111,Servei del deute,24000000,,,2016
91320,703,1111,Servei del deute,3750000,,,2016
91321,703,1111,Servei del deute,1875000,,,2016
91322,703,1111,Servei del deute,600000,,,2016
91324,703,1111,Servei del deute,5000000,,,2016
91326,703,1111,Servei del deute,2000000,,,2016
91329,703,1111,Servei del deute,2000000,,,2016
91355,703,1111,Servei del deute,78525000.01,,,2016
10100,401,13011,Gestió programa administració seguretat,221081.35,,,2016
12000,401,13011,Gestió programa administració seguretat,86145.69,,,2016
12001,401,13011,Gestió programa administració seguretat,12906.52,,,2016
12003,401,13011,Gestió programa administració seguretat,69193.88,,,2016
12004,401,13011,Gestió programa administració seguretat,21495.28,,,2016
12006,401,13011,Gestió programa administració seguretat,60078.19,,,2016
12100,401,13011,Gestió programa administració seguretat,123132.74,,,2016
12101,401,13011,Gestió programa administració seguretat,304865.61,,,2016
15000,401,13011,Gestió programa administració seguretat,65723.79,,,2016
16001,401,13011,Gestió programa administració seguretat,155233.49,,,2016
16002,401,13011,Gestió programa administració seguretat,46021.53,,,2016
16005,401,13011,Gestió programa administració seguretat,13251.36,,,2016
16008,401,13011,Gestió programa administració seguretat,12943.79,,,2016
16400,401,13011,Gestió programa administració seguretat,6812.76,,,2016
20200,401,13011,Gestió programa administració seguretat,5040,,,2016
20500,401,13011,Gestió programa administració seguretat,126877.33,,,2016
21300,401,13011,Gestió programa administració seguretat,0,,,2016
21500,401,13011,Gestió programa administració seguretat,25200,,,2016
22000,401,13011,Gestió programa administració seguretat,81648,,,2016
22001,401,13011,Gestió programa administració seguretat,7144.67,,,2016
22002,401,13011,Gestió programa administració seguretat,19317.3,,,2016
22105,401,13011,Gestió programa administració seguretat,4093.22,,,2016
22109,401,13011,Gestió programa administració seguretat,2923.2,,,2016
22201,401,13011,Gestió programa administració seguretat,12297.6,,,2016
22205,401,13011,Gestió programa administració seguretat,10080,,,2016
22501,401,13011,Gestió programa administració seguretat,469.43,,,2016
22601,401,13011,Gestió programa administració seguretat,9072,,,2016
22610,401,13011,Gestió programa administració seguretat,197012.09,,,2016
22611,401,13011,Gestió programa administració seguretat,1008,,,2016
22703,401,13011,Gestió programa administració seguretat,0,,,2016
22706,401,13011,Gestió programa administració seguretat,10608.91,,,2016
22719,401,13011,Gestió programa administració seguretat,59283.47,,,2016
23020,401,13011,Gestió programa administració seguretat,14112,,,2016
23120,401,13011,Gestió programa administració seguretat,30437.29,,,2016
23300,401,13011,Gestió programa administració seguretat,0,,,2016
48100,401,13011,Gestió programa administració seguretat,44185.18,,,2016
62647,401,13011,Gestió programa administració seguretat,199079.54,,,2016
12000,401,13012,Desenvolupament professional prevenció i seguretat,32148.39,,,2016
12003,401,13012,Desenvolupament professional prevenció i seguretat,185835.04,,,2016
12004,401,13012,Desenvolupament professional prevenció i seguretat,91047.52,,,2016
12006,401,13012,Desenvolupament professional prevenció i seguretat,76778.57,,,2016
12100,401,13012,Desenvolupament professional prevenció i seguretat,184999.81,,,2016
12101,401,13012,Desenvolupament professional prevenció i seguretat,639774.41,,,2016
13000,401,13012,Desenvolupament professional prevenció i seguretat,34833.56,,,2016
13002,401,13012,Desenvolupament professional prevenció i seguretat,44454.48,,,2016
13100,401,13012,Desenvolupament professional prevenció i seguretat,39526.8,,,2016
15000,401,13012,Desenvolupament professional prevenció i seguretat,98998.92,,,2016
16000,401,13012,Desenvolupament professional prevenció i seguretat,38935.32,,,2016
16001,401,13012,Desenvolupament professional prevenció i seguretat,150551.92,,,2016
16002,401,13012,Desenvolupament professional prevenció i seguretat,188496.8,,,2016
16005,401,13012,Desenvolupament professional prevenció i seguretat,14555.28,,,2016
16008,401,13012,Desenvolupament professional prevenció i seguretat,13625.04,,,2016
16400,401,13012,Desenvolupament professional prevenció i seguretat,3468.12,,,2016
10100,401,13013,Assessorament legal a la gerència i òrgans Gov SP,79310.98,,,2016
12000,401,13013,Assessorament legal a la gerència i òrgans Gov SP,44031.96,,,2016
12003,401,13013,Assessorament legal a la gerència i òrgans Gov SP,49424.2,,,2016
12004,401,13013,Assessorament legal a la gerència i òrgans Gov SP,16757.16,,,2016
12006,401,13013,Assessorament legal a la gerència i òrgans Gov SP,33364.56,,,2016
12100,401,13013,Assessorament legal a la gerència i òrgans Gov SP,62501.32,,,2016
12101,401,13013,Assessorament legal a la gerència i òrgans Gov SP,135782.92,,,2016
15000,401,13013,Assessorament legal a la gerència i òrgans Gov SP,24719.54,,,2016
16001,401,13013,Assessorament legal a la gerència i òrgans Gov SP,89966.86,,,2016
16002,401,13013,Assessorament legal a la gerència i òrgans Gov SP,14350.56,,,2016
16005,401,13013,Assessorament legal a la gerència i òrgans Gov SP,11670.36,,,2016
16008,401,13013,Assessorament legal a la gerència i òrgans Gov SP,8384.64,,,2016
22604,401,13013,Assessorament legal a la gerència i òrgans Gov SP,147590.12,,,2016
22610,401,13013,Assessorament legal a la gerència i òrgans Gov SP,3710.45,,,2016
12000,401,13014,Desenvolupament dels serveis de GUB i SPEIS,46350.83,,,2016
12001,401,13014,Desenvolupament dels serveis de GUB i SPEIS,87764.28,,,2016
12003,401,13014,Desenvolupament dels serveis de GUB i SPEIS,48106.54,,,2016
12004,401,13014,Desenvolupament dels serveis de GUB i SPEIS,239783.93,,,2016
12006,401,13014,Desenvolupament dels serveis de GUB i SPEIS,125050.57,,,2016
12100,401,13014,Desenvolupament dels serveis de GUB i SPEIS,241186.96,,,2016
12101,401,13014,Desenvolupament dels serveis de GUB i SPEIS,818200.38,,,2016
13100,401,13014,Desenvolupament dels serveis de GUB i SPEIS,114568.76,,,2016
15000,401,13014,Desenvolupament dels serveis de GUB i SPEIS,130185.77,,,2016
16000,401,13014,Desenvolupament dels serveis de GUB i SPEIS,38020.68,,,2016
16001,401,13014,Desenvolupament dels serveis de GUB i SPEIS,434086.99,,,2016
16002,401,13014,Desenvolupament dels serveis de GUB i SPEIS,73079.2,,,2016
16005,401,13014,Desenvolupament dels serveis de GUB i SPEIS,6969.16,,,2016
16008,401,13014,Desenvolupament dels serveis de GUB i SPEIS,36412.05,,,2016
16200,401,13014,Desenvolupament dels serveis de GUB i SPEIS,30000,,,2016
22610,401,13014,Desenvolupament dels serveis de GUB i SPEIS,40320,,,2016
12001,401,13015,Comunicació interna i externa SP,25813.04,,,2016
12003,401,13015,Comunicació interna i externa SP,27677.6,,,2016
12004,401,13015,Comunicació interna i externa SP,8378.58,,,2016
12006,401,13015,Comunicació interna i externa SP,19036.03,,,2016
12100,401,13015,Comunicació interna i externa SP,42823.48,,,2016
12101,401,13015,Comunicació interna i externa SP,90966.68,,,2016
13000,401,13015,Comunicació interna i externa SP,16650.04,,,2016
13002,401,13015,Comunicació interna i externa SP,29708.98,,,2016
15000,401,13015,Comunicació interna i externa SP,18792.64,,,2016
16000,401,13015,Comunicació interna i externa SP,13337.64,,,2016
16002,401,13015,Comunicació interna i externa SP,56134.1,,,2016
22610,401,13015,Comunicació interna i externa SP,145771.4,,,2016
16202,401,13211,Gestió del programa de seguretat ciutadana,175000,,,2016
16205,401,13211,Gestió del programa de seguretat ciutadana,171360,,,2016
20200,401,13211,Gestió del programa de seguretat ciutadana,0,,,2016
20400,401,13211,Gestió del programa de seguretat ciutadana,2626340.49,,,2016
21200,401,13211,Gestió del programa de seguretat ciutadana,285838.61,,,2016
21300,401,13211,Gestió del programa de seguretat ciutadana,230634.88,,,2016
21400,401,13211,Gestió del programa de seguretat ciutadana,717755.03,,,2016
21900,401,13211,Gestió del programa de seguretat ciutadana,267471.73,,,2016
22103,401,13211,Gestió del programa de seguretat ciutadana,936240,,,2016
22104,401,13211,Gestió del programa de seguretat ciutadana,1616096.66,,,2016
22109,401,13211,Gestió del programa de seguretat ciutadana,433741.64,,,2016
22113,401,13211,Gestió del programa de seguretat ciutadana,191522.87,,,2016
22300,401,13211,Gestió del programa de seguretat ciutadana,0,,,2016
22610,401,13211,Gestió del programa de seguretat ciutadana,38808,,,2016
22701,401,13211,Gestió del programa de seguretat ciutadana,170059.16,,,2016
22706,401,13211,Gestió del programa de seguretat ciutadana,116560.61,,,2016
22719,401,13211,Gestió del programa de seguretat ciutadana,1549862.75,,,2016
23020,401,13211,Gestió del programa de seguretat ciutadana,76991.75,,,2016
23120,401,13211,Gestió del programa de seguretat ciutadana,88290.22,,,2016
23300,401,13211,Gestió del programa de seguretat ciutadana,52416,,,2016
48582,401,13211,Gestió del programa de seguretat ciutadana,18288,,,2016
48584,401,13211,Gestió del programa de seguretat ciutadana,12000,,,2016
10100,401,13212,Serveis generals de la Guàrdia Urbana,407943.73,,,2016
12000,401,13212,Serveis generals de la Guàrdia Urbana,322901.04,,,2016
12001,401,13212,Serveis generals de la Guàrdia Urbana,206504.32,,,2016
12003,401,13212,Serveis generals de la Guàrdia Urbana,904793.04,,,2016
12004,401,13212,Serveis generals de la Guàrdia Urbana,27208360.16,,,2016
12006,401,13212,Serveis generals de la Guàrdia Urbana,4108510.25,,,2016
12100,401,13212,Serveis generals de la Guàrdia Urbana,14124901.42,,,2016
12101,401,13212,Serveis generals de la Guàrdia Urbana,63358549.45,,,2016
12404,401,13212,Serveis generals de la Guàrdia Urbana,1072668.83,,,2016
12406,401,13212,Serveis generals de la Guàrdia Urbana,1344.32,,,2016
13000,401,13212,Serveis generals de la Guàrdia Urbana,10380.66,,,2016
13002,401,13212,Serveis generals de la Guàrdia Urbana,15452.22,,,2016
13100,401,13212,Serveis generals de la Guàrdia Urbana,42254.16,,,2016
15000,401,13212,Serveis generals de la Guàrdia Urbana,7632141.53,,,2016
16000,401,13212,Serveis generals de la Guàrdia Urbana,22540.54,,,2016
16001,401,13212,Serveis generals de la Guàrdia Urbana,14096048.67,,,2016
16002,401,13212,Serveis generals de la Guàrdia Urbana,20799540.46,,,2016
16005,401,13212,Serveis generals de la Guàrdia Urbana,46568.04,,,2016
16008,401,13212,Serveis generals de la Guàrdia Urbana,1084879.27,,,2016
16400,401,13212,Serveis generals de la Guàrdia Urbana,293320.81,,,2016
22708,703,13212,Serveis generals de la Guàrdia Urbana,740000,,,2016
16200,401,13213,"Desenvol. professional,selecció, prevenc.salut GUB",216000,,,2016
22610,401,13213,"Desenvol. professional,selecció, prevenc.salut GUB",169906.31,,,2016
10100,401,13221,Prevenció de la delinqüència,65942.66,,,2016
12001,401,13221,Prevenció de la delinqüència,25813.04,,,2016
12006,401,13221,Prevenció de la delinqüència,7382.73,,,2016
12100,401,13221,Prevenció de la delinqüència,16321.76,,,2016
12101,401,13221,Prevenció de la delinqüència,33548.48,,,2016
13000,401,13221,Prevenció de la delinqüència,17117.98,,,2016
13002,401,13221,Prevenció de la delinqüència,24935.12,,,2016
15000,401,13221,Prevenció de la delinqüència,9054.66,,,2016
16000,401,13221,Prevenció de la delinqüència,27193.2,,,2016
16002,401,13221,Prevenció de la delinqüència,21754.56,,,2016
22610,401,13221,Prevenció de la delinqüència,40632,,,2016
22719,401,13221,Prevenció de la delinqüència,329658.23,,,2016
44420,703,13311,Estacionament regulat,51356025,,,2016
44420,101,13312,Altres serveis BSM,480562,,,2016
10100,504,13411,Gestió del programa de mobilitat,82356.44,,,2016
12000,504,13411,Gestió del programa de mobilitat,220159.8,,,2016
12001,504,13411,Gestió del programa de mobilitat,64532.6,,,2016
12003,504,13411,Gestió del programa de mobilitat,38221.7,,,2016
12004,504,13411,Gestió del programa de mobilitat,49154.62,,,2016
12006,504,13411,Gestió del programa de mobilitat,95699.64,,,2016
12100,504,13411,Gestió del programa de mobilitat,221692.66,,,2016
12101,504,13411,Gestió del programa de mobilitat,520786.4,,,2016
13000,504,13411,Gestió del programa de mobilitat,35375.18,,,2016
13002,504,13411,Gestió del programa de mobilitat,51332.5,,,2016
15000,504,13411,Gestió del programa de mobilitat,94098.94,,,2016
16000,504,13411,Gestió del programa de mobilitat,28138.46,,,2016
16001,504,13411,Gestió del programa de mobilitat,192415.81,,,2016
16002,504,13411,Gestió del programa de mobilitat,123287.52,,,2016
16005,504,13411,Gestió del programa de mobilitat,24460.26,,,2016
16008,504,13411,Gestió del programa de mobilitat,16769.28,,,2016
22610,504,13412,Planificació i projectes de mobilitat,206580.53,,,2016
22719,504,13412,Planificació i projectes de mobilitat,5436.47,,,2016
22120,504,13413,Operacions i informació del trànsit,2016000,,,2016
22610,504,13413,Operacions i informació del trànsit,45204.66,,,2016
22719,504,13413,Operacions i informació del trànsit,304800.05,,,2016
22724,504,13413,Operacions i informació del trànsit,9307905.29,,,2016
22719,504,13414,Senyalització viària horitzontal i vertical,140000,,,2016
22720,504,13414,Senyalització viària horitzontal i vertical,1550000,,,2016
60751,504,13414,Senyalització viària horitzontal i vertical,405128,,,2016
10100,401,13511,Protecció civil,127408.96,,,2016
12000,401,13511,Protecció civil,73386.6,,,2016
12001,401,13511,Protecció civil,90345.64,,,2016
12003,401,13511,Protecció civil,77761.06,,,2016
12004,401,13511,Protecció civil,25135.74,,,2016
12006,401,13511,Protecció civil,84232.81,,,2016
12100,401,13511,Protecció civil,162201.48,,,2016
12101,401,13511,Protecció civil,556787.24,,,2016
13000,401,13511,Protecció civil,9275.77,,,2016
13002,401,13511,Protecció civil,13609.38,,,2016
15000,401,13511,Protecció civil,78968.75,,,2016
16000,401,13511,Protecció civil,7574.34,,,2016
16001,401,13511,Protecció civil,290166.54,,,2016
16002,401,13511,Protecció civil,19194.96,,,2016
16003,401,13511,Protecció civil,19875.84,,,2016
16005,401,13511,Protecció civil,34505.28,,,2016
16008,401,13511,Protecció civil,22009.68,,,2016
10100,401,13612,Intervenció en extinció d’incendis i salvament,74266.28,,,2016
12000,401,13612,Intervenció en extinció d’incendis i salvament,29354.64,,,2016
12001,401,13612,Intervenció en extinció d’incendis i salvament,309756.48,,,2016
12003,401,13612,Intervenció en extinció d’incendis i salvament,395104.17,,,2016
12004,401,13612,Intervenció en extinció d’incendis i salvament,5875085.02,,,2016
12006,401,13612,Intervenció en extinció d’incendis i salvament,896851.02,,,2016
12100,401,13612,Intervenció en extinció d’incendis i salvament,3032952.84,,,2016
12101,401,13612,Intervenció en extinció d’incendis i salvament,13476239.6,,,2016
15000,401,13612,Intervenció en extinció d’incendis i salvament,1613668.55,,,2016
16001,401,13612,Intervenció en extinció d’incendis i salvament,4045342.05,,,2016
16002,401,13612,Intervenció en extinció d’incendis i salvament,5087717.82,,,2016
16005,401,13612,Intervenció en extinció d’incendis i salvament,93788.82,,,2016
16008,401,13612,Intervenció en extinció d’incendis i salvament,251492.62,,,2016
16400,401,13612,Intervenció en extinció d’incendis i salvament,22608.84,,,2016
20200,401,13612,Intervenció en extinció d’incendis i salvament,14994,,,2016
20300,401,13612,Intervenció en extinció d’incendis i salvament,24192,,,2016
21200,401,13612,Intervenció en extinció d’incendis i salvament,89284.28,,,2016
21300,401,13612,Intervenció en extinció d’incendis i salvament,375423.89,,,2016
21400,401,13612,Intervenció en extinció d’incendis i salvament,542316.57,,,2016
21900,401,13612,Intervenció en extinció d’incendis i salvament,106862.06,,,2016
22103,401,13612,Intervenció en extinció d’incendis i salvament,146860.8,,,2016
22104,401,13612,Intervenció en extinció d’incendis i salvament,243009.06,,,2016
22106,401,13612,Intervenció en extinció d’incendis i salvament,35280,,,2016
22109,401,13612,Intervenció en extinció d’incendis i salvament,187678.09,,,2016
22300,401,13612,Intervenció en extinció d’incendis i salvament,0,,,2016
22610,401,13612,Intervenció en extinció d’incendis i salvament,40809.3,,,2016
22719,401,13612,Intervenció en extinció d’incendis i salvament,806404.52,,,2016
23300,401,13612,Intervenció en extinció d’incendis i salvament,28962.43,,,2016
48583,401,13612,Intervenció en extinció d’incendis i salvament,6000,,,2016
63305,401,13612,Intervenció en extinció d’incendis i salvament,640000,,,2016
16200,401,13613,"Desenvol.professional,selecció,prevenc.salut SPEIS",346000,,,2016
22109,401,13613,"Desenvol.professional,selecció,prevenc.salut SPEIS",0,,,2016
22610,401,13613,"Desenvol.professional,selecció,prevenc.salut SPEIS",103496.5,,,2016
22719,605,13614,Actuacions de prevenció d'incendis forestals,95640,,,2016
46733,605,13614,Actuacions de prevenció d'incendis forestals,53424,,,2016
10100,501,15011,Despeses generals d'Ecologia Urbana,490478.5,,,2016
11000,501,15011,Despeses generals d'Ecologia Urbana,103901,,,2016
12000,501,15011,Despeses generals d'Ecologia Urbana,502058.89,,,2016
12001,501,15011,Despeses generals d'Ecologia Urbana,154878.24,,,2016
12003,501,15011,Despeses generals d'Ecologia Urbana,289561.5,,,2016
12004,501,15011,Despeses generals d'Ecologia Urbana,148726.83,,,2016
12006,501,15011,Despeses generals d'Ecologia Urbana,324012.09,,,2016
12100,501,15011,Despeses generals d'Ecologia Urbana,638632.61,,,2016
12101,501,15011,Despeses generals d'Ecologia Urbana,1515874.72,,,2016
13000,501,15011,Despeses generals d'Ecologia Urbana,61107.88,,,2016
13002,501,15011,Despeses generals d'Ecologia Urbana,103904.78,,,2016
13100,501,15011,Despeses generals d'Ecologia Urbana,24750.6,,,2016
15000,501,15011,Despeses generals d'Ecologia Urbana,281801.21,,,2016
16000,501,15011,Despeses generals d'Ecologia Urbana,138158.27,,,2016
16001,501,15011,Despeses generals d'Ecologia Urbana,657492.89,,,2016
16002,501,15011,Despeses generals d'Ecologia Urbana,282265.13,,,2016
16005,501,15011,Despeses generals d'Ecologia Urbana,101910.93,,,2016
16008,501,15011,Despeses generals d'Ecologia Urbana,58375.15,,,2016
20200,501,15011,Despeses generals d'Ecologia Urbana,54000,,,2016
20500,501,15011,Despeses generals d'Ecologia Urbana,37000,,,2016
21500,501,15011,Despeses generals d'Ecologia Urbana,35000,,,2016
22000,501,15011,Despeses generals d'Ecologia Urbana,35000,,,2016
22001,501,15011,Despeses generals d'Ecologia Urbana,10000,,,2016
22002,501,15011,Despeses generals d'Ecologia Urbana,140000,,,2016
22109,501,15011,Despeses generals d'Ecologia Urbana,1000,,,2016
22201,501,15011,Despeses generals d'Ecologia Urbana,20000,,,2016
22205,501,15011,Despeses generals d'Ecologia Urbana,60000,,,2016
22601,501,15011,Despeses generals d'Ecologia Urbana,22000,,,2016
22602,501,15011,Despeses generals d'Ecologia Urbana,100000,,,2016
22606,501,15011,Despeses generals d'Ecologia Urbana,45000,,,2016
22608,501,15011,Despeses generals d'Ecologia Urbana,26000,,,2016
22610,501,15011,Despeses generals d'Ecologia Urbana,600000,,,2016
22703,501,15011,Despeses generals d'Ecologia Urbana,65000,,,2016
22705,501,15011,Despeses generals d'Ecologia Urbana,45000,,,2016
22706,501,15011,Despeses generals d'Ecologia Urbana,45000,,,2016
22707,501,15011,Despeses generals d'Ecologia Urbana,10000,,,2016
22719,501,15011,Despeses generals d'Ecologia Urbana,325000,,,2016
23020,501,15011,Despeses generals d'Ecologia Urbana,15000,,,2016
23120,501,15011,Despeses generals d'Ecologia Urbana,90000,,,2016
44330,501,15011,Despeses generals d'Ecologia Urbana,617526,,,2016
44430,501,15011,Despeses generals d'Ecologia Urbana,2726590,,,2016
44431,501,15011,Despeses generals d'Ecologia Urbana,2337025.67,,,2016
46722,501,15011,Despeses generals d'Ecologia Urbana,416472.6,,,2016
46733,501,15011,Despeses generals d'Ecologia Urbana,30000,,,2016
47930,501,15011,Despeses generals d'Ecologia Urbana,528088.74,,,2016
48902,501,15011,Despeses generals d'Ecologia Urbana,1981598.01,,,2016
48906,501,15011,Despeses generals d'Ecologia Urbana,5000,,,2016
49001,501,15011,Despeses generals d'Ecologia Urbana,10000,,,2016
22703,501,15012,Coordinació jurídica Ecologia Urbana,46900,,,2016
10100,501,15013,Planificació Ecologia Urbana,84241.78,,,2016
12000,501,15013,Planificació Ecologia Urbana,29354.64,,,2016
12001,501,15013,Planificació Ecologia Urbana,36138.2,,,2016
12003,501,15013,Planificació Ecologia Urbana,43738.53,,,2016
12004,501,15013,Planificació Ecologia Urbana,8378.58,,,2016
12005,501,15013,Planificació Ecologia Urbana,7678.58,,,2016
12006,501,15013,Planificació Ecologia Urbana,34339,,,2016
12100,501,15013,Planificació Ecologia Urbana,72664.81,,,2016
12101,501,15013,Planificació Ecologia Urbana,158334.6,,,2016
13000,501,15013,Planificació Ecologia Urbana,10738.15,,,2016
13002,501,15013,Planificació Ecologia Urbana,17280.62,,,2016
15000,501,15013,Planificació Ecologia Urbana,32174.57,,,2016
16000,501,15013,Planificació Ecologia Urbana,9275.51,,,2016
16001,501,15013,Planificació Ecologia Urbana,64918.68,,,2016
16002,501,15013,Planificació Ecologia Urbana,51693.36,,,2016
16005,501,15013,Planificació Ecologia Urbana,12598.46,,,2016
16008,501,15013,Planificació Ecologia Urbana,6288.48,,,2016
16200,501,15013,Planificació Ecologia Urbana,62000,,,2016
16400,501,15013,Planificació Ecologia Urbana,11811.02,,,2016
22109,501,15013,Planificació Ecologia Urbana,2000,,,2016
22610,501,15013,Planificació Ecologia Urbana,26000,,,2016
22622,501,15013,Planificació Ecologia Urbana,50000,,,2016
48100,501,15013,Planificació Ecologia Urbana,176934,,,2016
12000,501,15014,Millora contínua Ecologia Urbana,11741.86,,,2016
12004,501,15014,Millora contínua Ecologia Urbana,8378.58,,,2016
12006,501,15014,Millora contínua Ecologia Urbana,1629.36,,,2016
12100,501,15014,Millora contínua Ecologia Urbana,10609.2,,,2016
12101,501,15014,Millora contínua Ecologia Urbana,23000.18,,,2016
15000,501,15014,Millora contínua Ecologia Urbana,3991.2,,,2016
16002,501,15014,Millora contínua Ecologia Urbana,8347.8,,,2016
16005,501,15014,Millora contínua Ecologia Urbana,8512.2,,,2016
22608,501,15014,Millora contínua Ecologia Urbana,2625,,,2016
22610,501,15014,Millora contínua Ecologia Urbana,187500,,,2016
12000,502,15015,Anàlisi i sistemes d'informació Ecologia Urbana,8067.62,,,2016
12006,502,15015,Anàlisi i sistemes d'informació Ecologia Urbana,4300.72,,,2016
12100,502,15015,Anàlisi i sistemes d'informació Ecologia Urbana,6480.16,,,2016
12101,502,15015,Anàlisi i sistemes d'informació Ecologia Urbana,19443.06,,,2016
15000,502,15015,Anàlisi i sistemes d'informació Ecologia Urbana,7918.39,,,2016
16002,502,15015,Anàlisi i sistemes d'informació Ecologia Urbana,5861.65,,,2016
21600,501,15015,Anàlisi i sistemes d'informació Ecologia Urbana,53267,,,2016
22002,501,15015,Anàlisi i sistemes d'informació Ecologia Urbana,9188,,,2016
22610,501,15015,Anàlisi i sistemes d'informació Ecologia Urbana,30413,,,2016
22622,501,15015,Anàlisi i sistemes d'informació Ecologia Urbana,34852,,,2016
12000,501,15016,Comunicació Ecologia Urbana,29354.64,,,2016
12003,501,15016,Comunicació Ecologia Urbana,29654.52,,,2016
12004,501,15016,Comunicació Ecologia Urbana,16757.16,,,2016
12006,501,15016,Comunicació Ecologia Urbana,15939.72,,,2016
12100,501,15016,Comunicació Ecologia Urbana,43522.08,,,2016
12101,501,15016,Comunicació Ecologia Urbana,93004.94,,,2016
13000,501,15016,Comunicació Ecologia Urbana,16650.04,,,2016
13002,501,15016,Comunicació Ecologia Urbana,29708.98,,,2016
15000,501,15016,Comunicació Ecologia Urbana,19793.06,,,2016
16000,501,15016,Comunicació Ecologia Urbana,13337.64,,,2016
16001,501,15016,Comunicació Ecologia Urbana,33094.43,,,2016
16002,501,15016,Comunicació Ecologia Urbana,7015.92,,,2016
16005,501,15016,Comunicació Ecologia Urbana,34262.8,,,2016
16008,501,15016,Comunicació Ecologia Urbana,3144.24,,,2016
22602,501,15016,Comunicació Ecologia Urbana,158821,,,2016
22608,501,15016,Comunicació Ecologia Urbana,20000,,,2016
22610,501,15016,Comunicació Ecologia Urbana,314000,,,2016
22703,501,15016,Comunicació Ecologia Urbana,66926,,,2016
12000,501,15017,Manteniment i conservació edificis Ecologia Urbana,5692.97,,,2016
12004,501,15017,Manteniment i conservació edificis Ecologia Urbana,16757.16,,,2016
12006,501,15017,Manteniment i conservació edificis Ecologia Urbana,7288,,,2016
12100,501,15017,Manteniment i conservació edificis Ecologia Urbana,12391.64,,,2016
12101,501,15017,Manteniment i conservació edificis Ecologia Urbana,29371.87,,,2016
15000,501,15017,Manteniment i conservació edificis Ecologia Urbana,9601.3,,,2016
16001,501,15017,Manteniment i conservació edificis Ecologia Urbana,14143.5,,,2016
16002,501,15017,Manteniment i conservació edificis Ecologia Urbana,6583.32,,,2016
16008,501,15017,Manteniment i conservació edificis Ecologia Urbana,1444.02,,,2016
16400,501,15017,Manteniment i conservació edificis Ecologia Urbana,6582.15,,,2016
20400,501,15017,Manteniment i conservació edificis Ecologia Urbana,21000,,,2016
21200,501,15017,Manteniment i conservació edificis Ecologia Urbana,21012,,,2016
21300,501,15017,Manteniment i conservació edificis Ecologia Urbana,17818.19,,,2016
21900,501,15017,Manteniment i conservació edificis Ecologia Urbana,50000.03,,,2016
22103,501,15017,Manteniment i conservació edificis Ecologia Urbana,10000.37,,,2016
22608,501,15017,Manteniment i conservació edificis Ecologia Urbana,70000.56,,,2016
22610,501,15017,Manteniment i conservació edificis Ecologia Urbana,20000,,,2016
22700,501,15017,Manteniment i conservació edificis Ecologia Urbana,288181.15,,,2016
22701,501,15017,Manteniment i conservació edificis Ecologia Urbana,110000.02,,,2016
10100,610,15111,Llicències,79999.94,,,2016
12000,503,15111,Llicències,27398.1,,,2016
12000,601,15111,Llicències,71430.06,,,2016
12000,602,15111,Llicències,29354.64,,,2016
12000,603,15111,Llicències,29354.64,,,2016
12000,604,15111,Llicències,14677.32,,,2016
12000,605,15111,Llicències,44031.96,,,2016
12000,606,15111,Llicències,44031.96,,,2016
12000,607,15111,Llicències,14677.32,,,2016
12000,609,15111,Llicències,44031.96,,,2016
12000,610,15111,Llicències,58709.28,,,2016
12001,503,15111,Llicències,49044.72,,,2016
12001,601,15111,Llicències,87764.28,,,2016
12001,602,15111,Llicències,226295.16,,,2016
12001,603,15111,Llicències,51626.08,,,2016
12001,604,15111,Llicències,77439.12,,,2016
12001,605,15111,Llicències,64532.6,,,2016
12001,606,15111,Llicències,77439.12,,,2016
12001,607,15111,Llicències,72361.15,,,2016
