32500,0200,93219,Taxa per expedició documents serveis gen,5.31,,
34100,0200,93219,Residència-habitatge tutelat-centres dia,2708818,,
34101,0200,93219,Equipaments gent gran,0.03,,
34102,0200,93219,Serveis d'atenció domiciliària,2000000,,
34103,0200,93219,Activitats Centre de dia,10,,
34400,0200,93219,Actes culturals,5485.64,,
34901,0200,93219,Activitats Centres Oberts,29990,,
34902,0200,93219,Atenció a les famílies,4000,,
36000,0200,93219,Publicacions,10,,
38903,0200,93219,Pagaments indeguts d'exercicis anteriors,5,,
38906,0200,93219,Reintegraments per subministres,2.35,,
38910,0200,93219,Reintegraments subvencions SIR,416.67,,
39191,0200,93219,Sancions de contractes,13050,,
39192,0200,93219,Sancions incompliment Llei,10,,
39904,0200,93219,Indemnitzacions,4.58,,
39800,0200,93219,Indemnitzacions Assegurances No de Vida,250,,
45030,0200,93219,Subv. finanlistes Generalitat per l'IMEB,1455000,,
45040,0200,93219,Subv. finalistes Gen. atenció primària,26896324.52,,
45041,0200,93219,Subv. finalistes Generalitat per l'EAIA,4531310,,
45042,0200,93219,Aportació de Generalitat per a gent gran,3400000,,
45043,0200,93219,Aport. Generalitat conveni discapacitats,1920057.34,,
45045,0200,93219,Subv. Generalitat per a SAD dependència,31000000,,
45047,0200,93219,Altres subv. Generalitat Conv. Marc S.S.,292647.52,,
45048,0200,93219,Serveis Informació i atenció dones - SIA,18250,,
45053,0200,93219,Generalitat-Programes joventut,18000,,
45102,0200,93219,Aportacions Agència Habitatge de la Generalitat,10,,
46110,0200,93219,Subv. finalistes de DIBA afers socials,10,,
46120,0200,93219,Aport. DIBA per a conveni discapacitats,10,,
46409,0200,93219,Aportació A.M.B.per gestió CUESB ampliat,400000,,
46700,0200,93219,Aportacions de Consorcis,10,,
49700,0200,93219,Aport. UE i d'altres municipis europeus,600000,,
49920,0200,93219,Altres aportacions de l’exterior,10,,
30902,0400,93219,Taxa per extinció d'incendis i salvament,91000,,
30904,0400,93219,Taxa per prestacions serveis GU,10000,,
32500,0400,93219,Taxa per expedició documents serveis gen,727248.73,,
32602,0400,93219,Taxa permanències al dipòsit municipal,1000,,
32902,0400,93219,Taxa per expedició de documents GU,100,,
32904,0400,93219,Recollida i trasllat dipòsit elements vi,181.8,,
32912,0400,93219,Taxa per anàlisi d'alcoholèmies,1000,,
32913,0400,93219,Taxa per anàlisi de drogo-test,1000,,
32916,0400,93219,Taxa per còpies autoritzades informes accidents,1082000,,
32918,0400,93219,Taxa per concessió targetes carabines i pistoles,100,,
32919,0400,93219,Taxa per préstec roba SPEIS,12000,,
33001,0400,93219,Taxa reserva estacionament,15760.56,,
33502,0400,93219,Taxes d'altres ocupacions via pública,784360.17,,
33902,0400,93219,Taxa per serveis especials de vialitat,10,,
33904,0400,93219,Taxa ocupació vp per mudances,1014000,,
33906,0400,93219,Taxa ocupació vp per grues,14000,,
33905,0400,93219,Taxa ocupació vp per bastides,1000,,
33907,0400,93219,Taxa ocupació vp per reserves,27000,,
34901,0400,93219,Activitats Centres Oberts,10,,
34910,0400,93219,Unitat montada i secció canina de la GU,10,,
34911,0400,93219,Cursos SPEIS,30000,,
34912,0400,93219,Cursos formació policial (GU),10,,
34913,0400,93219,Cursos utilització torre de pràctiques,10,,
34914,0400,93219,Formació Policial a Tercers,10,,
38903,0400,93219,Pagaments indeguts d'exercicis anteriors,5,,
39120,0400,93219,Infraccions trànsit - Ajuntament,55446000,,
39130,0400,93219,Infraccions ordenances,52289.12,,
39191,0400,93219,Sancions de contractes,13050,,
39902,0400,93219,Prevenció i extinció incendis port Bcn.,10,,
39904,0400,93219,Indemnitzacions,22893.27,,
39907,0400,93219,Altres ingressos seguretat i mobilitat,14979.5,,
39911,0400,93219,Compensacio costos,746885.84,,
39917,0400,93219,Regul.per fin.contr.(renting vehicles),10,,
29000,0500,93219,"Impost s/ construccions, instal·lacions",22618111.38,,
32100,0500,93219,Taxes per llicències d'obres,3602542.44,,
32301,0500,93219,"Taxes informes, planols i certificats ur (SIR)",9082,,
32500,0500,93219,Taxa per expedició documents serveis gen,529.88,,
36000,0500,93219,Publicacions,10,,
36002,0500,93219,Difusió d'informació per compte de terc.,10,,
38903,0500,93219,Pagaments indeguts d'exercicis anteriors,2159.78,,
39191,0500,93219,Sancions de contractes,13050,,
39900,0500,93219,Execucions subsidiàries,138380.51,,
39904,0500,93219,Indemnitzacions,11446.64,,
39916,0500,93219,Prestació serveis tècnics projectes i o.,10,,
30100,0502,16011,Taxa de clavegueram,32598000,,
29000,0502,93219,"Impost s/ construccions, instal·lacions",9422.98,,
30901,0502,93219,Taxa per retirada de sacs i contenidors,10,,
32100,0502,93219,Taxes per llicències d'obres,102622.31,,
32901,0502,93219,Taxes per homologació gestió residus,10,,
32903,0502,93219,Taxa de salut pública i animals,45000,,
33200,0502,93219,Taxa uti. priv. empreses explot. submini,21868000,,
33300,0502,93219,Taxa uti. priv. empreses explot. telecos,908000,,
33800,0502,93219,Compensació Telefònica de España SA,7133000,,
33900,0502,93219,Taxa utilitza. privada enllumenat públic,1000,,
33901,0502,93219,Taxa utilització privada fonts ornamenta,21000,,
33902,0502,93219,Taxa per serveis especials de vialitat,157990,,
34920,0502,93219,Recollida comercial residus,20109000,,
34921,0502,93219,Preus púb. servei especial neteja i rec.,5868980,,
36002,0502,93219,Difusió d'informació per compte de terc.,10,,
36500,0502,93219,Venda de recollida selectiva residus,8000000,,
38903,0502,93219,Pagaments indeguts d'exercicis anteriors,2159.78,,
39130,0502,93219,Infraccions ordenances,627469.67,,
39191,0502,93219,Sancions de contractes,13050,,
39900,0502,93219,Execucions subsidiàries,63607.89,,
39904,0502,93219,Indemnitzacions,70969.1,,
39910,0502,93219,Serveis especials educació ambiental,8000,,
39919,0502,93219,Exec. subsidiària Medi Ambient,131000,,
39920,0502,93219,Exec. subsidiària Ordenança Convivència,10,,
42120,0502,93219,Aportacions IMSERSO,10,,
45300,0502,93219,D'empreses públiques i altres de CCAA,10,,
46402,0502,93219,Subv.retorn cànon dep.residus (AMB),1000000,,
32917,0504,93219,Taxa per autorització Transport Escolar i menors,100,,
39191,0504,93219,Sancions de contractes,13050,,
45060,0504,93219,Altres transferències de la CCAA conveni,10000,,
46408,0504,93219,Aportacions de l'Àrea Metropolitana,20000,,
29000,0601,93219,"Impost s/ construccions, instal·lacions",1130756.55,,
32100,0601,93219,Taxes per llicències d'obres,36944.03,,
32101,0601,93219,Taxes per llicències d'activitats,9650.64,,
32300,0601,93219,Taxa inspecció d'execució d'obres,1,,
32301,0601,93219,"Taxes informes, planols i certificats ur (SIR)",86105.79,,
32500,0601,93219,Taxa per expedició documents serveis gen,2437.46,,
32904,0601,93219,Recollida i trasllat dipòsit elements vi,181.82,,
33001,0601,93219,Taxa reserva estacionament,43746.3,,
33100,0601,93219,Taxa per entrada vehicles (Guals),347312.41,,
33500,0601,93219,Taxa de taules i cadires (vetlladors),2126138.55,,
33502,0601,93219,Taxes d'altres ocupacions via pública,1139104.23,,
34101,0601,93219,Equipaments gent gran,581.12,,
34105,0601,93219,Casals Infància i Joves,0.64,,
34300,0601,93219,Activitats centres esportius,1,,
34400,0601,93219,Actes culturals,7.25,,
34900,0601,93219,Activitats centres civics districtes,437421.42,,
34921,0601,93219,Preus púb. servei especial neteja i rec.,10,,
36000,0601,93219,Publicacions,10,,
36002,0601,93219,Difusió d'informació per compte de terc.,10,,
36300,0601,93219,Impresos,1,,
38903,0601,93219,Pagaments indeguts d'exercicis anteriors,4319.56,,
38906,0601,93219,Reintegraments per subministres,2.35,,
38910,0601,93219,Reintegraments subvencions SIR,416.67,,
39130,0601,93219,Infraccions ordenances,977549.31,,
39191,0601,93219,Sancions de contractes,13050,,
39900,0601,93219,Execucions subsidiàries,1.16,,
39904,0601,93219,Indemnitzacions,4.58,,
39907,0601,93219,Altres ingressos seguretat i mobilitat,2.05,,
39913,0601,93219,Actuacions fires del districte,10,,
55002,0601,93219,Altres concessions administratives,10976.3,,
29000,0602,93219,"Impost s/ construccions, instal·lacions",4711485.56,,
32100,0602,93219,Taxes per llicències d'obres,92360.08,,
32101,0602,93219,Taxes per llicències d'activitats,41342.32,,
32300,0602,93219,Taxa inspecció d'execució d'obres,1,,
32301,0602,93219,"Taxes informes, planols i certificats ur (SIR)",10549.79,,
32500,0602,93219,Taxa per expedició documents serveis gen,5519.63,,
32904,0602,93219,Recollida i trasllat dipòsit elements vi,181.82,,
33001,0602,93219,Taxa reserva estacionament,284414.43,,
33100,0602,93219,Taxa per entrada vehicles (Guals),2604843.03,,
33500,0602,93219,Taxa de taules i cadires (vetlladors),6303458.67,,
33502,0602,93219,Taxes d'altres ocupacions via pública,1959842.21,,
34101,0602,93219,Equipaments gent gran,101.18,,
34300,0602,93219,Activitats centres esportius,1,,
34400,0602,93219,Actes culturals,7.25,,
34900,0602,93219,Activitats centres civics districtes,6.75,,
34921,0602,93219,Preus púb. servei especial neteja i rec.,10,,
36000,0602,93219,Publicacions,10,,
36002,0602,93219,Difusió d'informació per compte de terc.,10,,
36300,0602,93219,Impresos,1,,
38903,0602,93219,Pagaments indeguts d'exercicis anteriors,2159.78,,
38906,0602,93219,Reintegraments per subministres,25684.13,,
38910,0602,93219,Reintegraments subvencions SIR,416.67,,
